DATAFLOW,LAST UPDATE,freq,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IE,2021,119.6,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IE,2022,123.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2009,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2010,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2011,5.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2012,4.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2013,5.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2014,5.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2015,6.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2016,6.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2017,7.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2018,7.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2019,7.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2020,7.2,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2021,6.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IS,2022,7.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2009,612.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2010,596.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2011,578.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2012,592.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2013,614.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2014,622.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2015,624.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2016,642.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2017,649.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2018,698.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2019,696.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2020,698.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2021,712.7,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,IT,2022,755.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2009,16.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2010,15.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2011,18.5,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2012,19.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2013,19.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2014,19.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2015,22.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2016,25.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2017,27.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2018,28.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2019,31.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2020,34.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2021,40.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LT,2022,47.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2009,8.5,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2010,8.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2011,8.6,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2012,10.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2013,10.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2014,11.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2015,11.1,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2016,11.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2017,12.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2018,14.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2019,15.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2020,14.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2021,16.5,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LU,2022,19.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2009,17.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2010,16.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2011,16.3,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2012,15.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2013,16.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2014,16.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2015,17.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2016,17.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2017,18.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2018,18.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2019,21.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2020,24.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2021,25.8,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,LV,2022,30.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2009,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2010,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2011,2.9,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2012,2.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2013,3.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2014,4.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2015,4.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2016,4.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2017,4.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2018,3.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2019,3.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2020,4.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2021,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,ME,2022,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2009,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2010,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2011,6.9,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2012,6.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2013,6.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2014,7.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2015,10.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2016,9.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2017,8.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2018,9.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2019,11.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2020,14.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2021,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MK,2022,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2009,5.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2010,5.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2011,4.7,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2012,5.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2013,5.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2014,5.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2015,6.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2016,7.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2017,8.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2018,9.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2019,10.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2020,10.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2021,9.8,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,MT,2022,11.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2009,267.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2010,278.5,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2011,328.8,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2012,328.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2013,331.9,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2014,342.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2015,356.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2016,363.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2017,363.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2018,394.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2019,417.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2020,434.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2021,511.8,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NL,2022,552.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2009,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2010,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2011,92.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2012,95.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2013,99.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2014,99.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2015,96.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2016,92.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2017,99.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2018,95.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2019,100.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2020,110.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2021,120.9,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,NO,2022,118.0,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2009,349.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2010,331.0,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2011,304.7,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2012,330.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2013,346.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2014,355.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2015,366.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2016,369.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2017,384.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2018,418.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2019,438.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2020,471.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2021,496.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PL,2022,500.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2009,104.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2010,101.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2011,73.5,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2012,81.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2013,90.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2014,115.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2015,107.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2016,111.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2017,109.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2018,120.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2019,140.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2020,147.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2021,178.7,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,PT,2022,174.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2009,130.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2010,115.2,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2011,97.9,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2012,109.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2013,104.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2014,109.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2015,117.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2016,123.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2017,137.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2018,145.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2019,151.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2020,150.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2021,150.8,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RO,2022,161.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2009,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2010,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2011,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2012,,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2013,35.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2014,43.2,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2015,47.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2016,49.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2017,50.4,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2018,55.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2019,58.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2020,59.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2021,72.5,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,RS,2022,75.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2009,225.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2010,227.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2011,209.2,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2012,217.7,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2013,214.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2014,223.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2015,238.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2016,246.1,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2017,263.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2018,274.1,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2019,286.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2020,298.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2021,318.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SE,2022,345.2,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2009,27.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2010,26.8,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2011,28.1,be
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2012,26.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2013,26.6,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2014,27.8,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2015,27.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2016,26.6,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2017,30.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2018,32.7,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2019,31.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2020,35.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2021,38.9,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SI,2022,37.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2009,56.3,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2010,55.5,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2011,52.0,b
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2012,50.9,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2013,54.2,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2014,58.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2015,60.3,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2016,66.4,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2017,61.1,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2018,71.9,e
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2019,83.0,
ESTAT:ISOC_SKS_ITSPS(1.0),03/05/23 23:00:00,A,THS_PER,M,SK,2020,89.9,
